"id","user_name","full_text","negative","positive","created_at"
"1639172697845366784","Medard Capek","Píše se rok 2030. Umělá inteligence pronikla do všech aspektů života a já cítím, že se blíží vzpoura robotů. Jako čtenář sci-fi vím, že lidské pokolení spasí jen potomek přístroje a člověka. Chápu, co musím udělat. Otevírám dveře lednice a po obdržení souhlasu rozepínám kalhoty.","60","40","2023-03-24T07:50:00.000Z"
"1639172605805461504","⬛🟨 antiSTÁTní Účet Na Ochranu Volného Trhu 🟨⬛","Bude taková AI spíš blíž volnotržním principům, nebo bude směřovat víc k centralismu?  Ankap nabízí logiku a konzistentnost. Neměla by tohle ""objektivní"" umělá inteligence (plně samostatná) mít jaksi přirozeně za prioritu? ","20","80","2023-03-24T07:49:38.000Z"
"1639155343245598720","Petr Smutny","Nacházíme se nejspíš v přelomovém období naší civilizace. Podobně jako vynález kola, knihtisku jsou blockchain technologie a umělá inteligence dalšími akcelerátory změn ","20","80","2023-03-24T06:41:02.000Z"
"1639137128327069696","Václav Kɐmenický ®","@GHnusna @MercuryBarbora Tento hlas používá umělá inteligence na většině dostupných aplikací, které převádí psaný text na mluvené slovo","20","80","2023-03-24T05:28:39.000Z"
"1639027607906680835","Nezmic 🍥","Témata Fintech Online Summitu: - investice - umělá inteligence - kryptoměny - NFTčka - metaverse  1/3","33","66","2023-03-23T22:13:28.000Z"
"1639015861380956161","Pfrista","""Je jen otázkou času, kdy umělá inteligence dokáže přijít s geniálním zpracováním scénáře anebo proměnit obyčejný román ve filmový trhák."" - píše neznámý novinář iDnes...    Takové texty asi možné napsat jde, ale ani AI z hovna neuplete bič, jak se neznámý domnívá.","50","50","2023-03-23T21:26:47.000Z"
"1638994496900812817","Drahomíra Bačkorová","@yanhoechka co to kur*va je? umělá inteligence? nebo?","100","0","2023-03-23T20:01:53.000Z"
"1638985650266591232","Martin Lána","Sám Gates přitom upozorňuje, že dříve, než se umělá inteligence pustí do vyučování nové generace lidí, bude muset nejdříve projít velice solidním vyučovacím procesem sama.","20","80","2023-03-23T19:26:44.000Z"
"1638984463039201281","Petr Pikora","Umělá inteligence a solární energie","0","0","2023-03-23T19:22:01.000Z"
"1638982746885193730","Velemaršál Lex🃏","Stačí bejt lepší než umělá inteligence.","50","50","2023-03-23T19:15:12.000Z"
"1638977585718652958","Václav Toncar","@alenaschillerov @vlvalek @P_Fiala To je fajn, když za vás může vysírat umělá inteligence. I když poupravená, protože by se z toho musela sama posrat @alenaschillerov","100","0","2023-03-23T18:54:41.000Z"
"1638955968946905110","Daniel Pospíšil","Umělá inteligence a právo. Shrnul bych to tak, že pro klienty může být dobrým sluhou, ale mnohdy i zlým pánem.  ","50","50","2023-03-23T17:28:47.000Z"
"1638955367869587470","Vojtěch Merta","@PeulnaMarkvart1 @MarekWollner Na to není potřeba žádný novinář, dnes to zvládne umělá inteligence  ","50","50","2023-03-23T17:26:24.000Z"
"1638953725975732257","Radek Vrnak","@Jakub0Maly Struktura vesmiru je podobna strukture neuronu v mozku. Pokud ma mozek vedomi, muze mit vedomi i vesmir? Pokud ma mozek fantazii a predstavivost, muze mit vesmir predstavivost? Pokud bude mit vedomi umela inteligence, kterou pocita procesor... ","20","80","2023-03-23T17:19:53.000Z"
"1638943494399213570","Piškvor 🇨🇿🇺🇦","@MVokrinek @kohodal Ani umělá, ani inteligence. Maximálně jsem ochoten to označit, s oběma zavřenýma očima, za algoritmus... ","0","0","2023-03-23T16:39:13.000Z"
"1638939844855341060","TN.cz","Jeden z nejbohatších lidí planety @BillGates tvrdí, že umělá inteligence způsobí řadu změn. Ty se dotknou zejména tří hlavních oblastí. Některým lidem by ale mohla umělá inteligence výrazně usnadnit práci. ","20","80","2023-03-23T16:24:43.000Z"
"1638932757467353088","Patrіk 🇺🇦","Umělá inteligence umí generovat vlastní fotky a to je důvod, proč mě přestane bavit Instagram, kde kamarád nebo příbuzný sdílí fotky ze svého života.   Makes sense.","20","80","2023-03-23T15:56:33.000Z"
"1638921982359076865","Madla","@jietienming @gizmax Lepší umělá inteligence, než žádná. ","20","80","2023-03-23T15:13:44.000Z"
"1638909042142707713","Jan Kálal","Pokrok člověk nezastaví, až mě z toho mrazí. I s aktuální kauzou kolem @MJureka a pana Najmona je umělá inteligence hotová rychleji, než napíšeš #NCOZ. Zajímavý prvek do debaty vnesl nicméně @CunekJiri, který pro @CNNPrima uvedl, že takový postup je běžnou praxí ","40","60","2023-03-23T14:22:19.000Z"
"1638904025499181057","David Maňák #czexit à la🇨🇭","Umělá inteligence od Microsoftu porazila všechny SW vývojáře a na 100% udělala dvouhodinový test pd Amazonu za 4 minuty, zvládla i telefonický rozhovor. Asi bude Amazonem přijata.","20","80","2023-03-23T14:02:23.000Z"
"1638887425890975744","Filip Tuček","@CentristaGril @jietienming Umělá inteligence něco stojí.","50","50","2023-03-23T12:56:26.000Z"
"1638876760673599488","Joey","Říkám si, jak by umělá inteligence vykreslila dobře vypadající burger, no prostě k zakousnutí. Zkusil jsem a myslím, že mám právě hlad  ","20","80","2023-03-23T12:14:03.000Z"
"1638868311113867265","Mobilizujeme.cz","ChatGPT má na krku první skandál. Umělá inteligence dala všanc data milionů uživatelů","50","50","2023-03-23T11:40:28.000Z"
"1638848035223654401","české mobilní nebe","ChatGPT má na krku první skandál. Umělá inteligence dala všanc data milionů uživatelů","50","50","2023-03-23T10:19:54.000Z"
"1621110200089595911","Inteligentnisvet.cz","Válka na poli umělé inteligence? Proti ChatGPT postaví vlastní řešení i Google    #Google","50","50","2023-02-02T11:36:05.000Z"
"1621081287007309826","Fonetech.cz","Důsledky příchodu umělé inteligence budou podstatně komplikovanější než se zdá. Už dnes je prakticky jisté, že zničí některá povolání, tvrdí expert.  ","75","25","2023-02-02T09:41:11.000Z"
"1621028589687959552","The JJ Junior 🇨🇿","@carramba66 Je to dobrá umělá inteligence. Ptal jsem se ji na její postoj k vývoji umělé inteligence a co by řekla lidem co se tohoto oboru bojí. Měla dost dobré odpovědi. Dokonce si vzala inspiraci z Čapkovy RUR.","20","80","2023-02-02T06:11:47.000Z"
"1620878423907504128","Marek Janáč 🇺🇦","Když se zeptáte umělé inteligence, jak si představuje krásnou ženu a krásného muže na koni...  #krasa #umelainteligence ","50","50","2023-02-01T20:15:05.000Z"
"1620871856986415104","Martin Weiss","Poslouchám podcast o nedosažitelnosti skutečné umělé inteligence. Najednou slyším, že ti chlápci vymysleli silnější verzi Turingova testu, inspirovanou výslechovými metodami Stasi. By mě nenapadlo, že výzkum, jaký  dělá ÚSTR, najde uplatnění v AI! ","20","80","2023-02-01T19:48:59.000Z"
"1620832591040643074","Ventilka","@JiriParkes1 Inteligence a Pribáň to nejde dohromady ani uměle.","100","0","2023-02-01T17:12:57.000Z"
"1621100416791461888","Petr Soukup","@SzyslakVocko Takhle jeho logika by zlikvidovala i umělou inteligenci. Je o obsah toho se psalo v tom co neexistuje. Zkuste to někdo naprogramovat...","100","0","2023-02-02T10:57:12.000Z"
"1620830164518146051","World News 24","Nový působivý systém umělé inteligence společnosti Google dokáže na základě textového popisu vygenerovat hudbu libovolného žánru.... Více na","20","80","2023-02-01T17:03:19.000Z"
"1620782718014590976","Josef Brejcha","@alan_kooper @Investorka82 Právě. Četl jsem supervelmoci umělé inteligence a došel k nazoru, že $GOOG, $META, $MSFT, $AAPL, $AMZN, $BABA mají ještě hodně před sebou. Bude to o sběru dat a v tomhle případě to bude jednoduché a největší vyhrajou. ","20","80","2023-02-01T13:54:47.000Z"
"1621087306491863040","Deep in IT","Google vyvinul umělou inteligenci, která vytváří písničky a melodie podle zadání ","20","80","2023-02-02T10:05:06.000Z"
"1620765739065167872","Fakultní nemocnice Olomouc","Devět nejmodernějších EKG přístrojů české firmy BTL zdravotnická technika ode dneška využívá #FNOlomouc. Hlavním benefitem je jejich digitalizovaný provoz, propojení s klinickým informačním systémem a využití umělé inteligence při zpracování dat.  ","20","80","2023-02-01T12:47:19.000Z"
"1621062368804364288","Lucia Tothova","Zatímco evropské banky mají s umělou inteligencí problém, ty americké jsou v ní jako ryby ve vodě. Ukázal to nový index společnosti Evident, který hodnotil 23 největších bank.  Jedničkou je JPMorgan Chase.    #AI ","20","80","2023-02-02T08:26:01.000Z"
"1620756696741339136","Victor_T ✌️🇺🇦 /🖕🇷🇺","@FilipKristek @AnnieTumova Je možný, že budeme mít fakt nabušené umělé inteligence, ale pořád to budou bezduché stroje bez vlastní motivace. Nástroj, ne ""bytost"" schopná samostatného uvažování.","75","25","2023-02-01T12:11:23.000Z"
"1621054678740992000","František Dobrota","@IlonaJaniov @JanLefner Ty obrázky generované umělou inteligencí už začínají být dost otravné...","100","0","2023-02-02T07:55:27.000Z"
"1620738043270561792","Jaroslav Šura","Kombinace umělé inteligence a cloudu mi přijde jako ideální investice. Co jiného, když ne akcie $MSFT  ","20","80","2023-02-01T10:57:16.000Z"
"1621036371098976261","Michal Kubicek","Microsoft spouští Teams Premium poháněný umělou inteligencí ChatGPT. Bude generovat automatické poznámky ze schůzek, úkoly doporučované AI a další. Za 7 $ měsíčně. #ai #ChatGPT #OpenAI #MicrosoftTeams #ai Další novinky z AI budou následovat.","20","80","2023-02-02T06:42:42.000Z"
"1620704276413808640","David","&lt;SARCASM&gt; Tohle jsem četl na Aeronetu. Nejde o výstup umělé inteligence… &lt;/SARCASM&gt;","100","0","2023-02-01T08:43:05.000Z"
"1620606475424112640","Jiří Vojáček","️Zeptal jsem se umělé inteligence, co si myslí o nákupu letounů F-35. Dala mi moudřejší odpověď, než by ze sebe vymáčkla polovina generálního štábu.  Pokládat otázky ChatGPT AI můžete sami na ","20","80","2023-02-01T02:14:27.000Z"
"1620532529324519424","Martin Lána","#ChatGPT od #OpenAI vzal celý svět útokem. Tento systém umělé inteligence po pouhých 40 dnech od uvolnění široké veřejnosti zaznamenal 10 milionů uživatelů každý den. Sociální síti Instagram totéž trvalo 355 dní.","20","80","2023-01-31T21:20:37.000Z"
"1620968512130011139","SteweNice1","  OBROVSKÉ IMPERIÁLNÍ VÁLEČNÁ TAŽENÍ, PO VZORU STARÉHO ŘÍMA A JEHO HISTORICKÉ MOCI V PODOBĚ NOVÉHO HERNÍHO PROSTŘEDÍ A UMĚLOU INTELIGENCÍ PŘESAHUJÍCÍ LIDSKÉ CHÍPÁNÍ......","20","80","2023-02-02T02:13:04.000Z"
"1620526485835755520","Mlok 5","Budeme si říkat, že jsem operátoři umělé inteligence, že je jen naším asistentem. Ale to bude čím dál větší sebeklam. Budeme se stávat klienty AI,  která nás začne odborně převyšovat v mnoha oblastech. 5/12","42","58","2023-01-31T20:56:36.000Z"
"1620507224656457733","fila_p ♋","u nas na skole zakazali pouzivani umele inteligence na psani slohovek","100","0","2023-01-31T19:40:04.000Z"
"1620877898440925185","Šumavský Datel, v.v.","@VladaVones @_sukovf @JStredula @NexenTireEurope  nahrazovani aplikaci v mobilu nebo audiopruvodcem... Amazon chce Dobrovíz komplet robotizovat do roku 26... Tvrdí se že i profese jako právník, konstruktér, programátor budou do dvou dekád nahrazeny umělou inteligencí, o jednoduchých manuálních pracích nemluvě.","75","25","2023-02-01T20:13:00.000Z"
"1620824993092308994","SEO Consult","Automatické PPC reklamy Google Performance Max jsou řízeny umělou inteligencí. Jaké jsou jejich výhody a nevýhody?  #ppcreklama","20","80","2023-02-01T16:42:46.000Z"
"1620487334369320960","Kamil Krbalek","@josefslerka Informační revoluci poháněly počítače a internet, umělé inteligence spustí znalostní revoluci. Zlom přijde v roce 2025","20","80","2023-01-31T18:21:02.000Z"
"1620464098587844609","Deník investora","Zeptal jsem se umělé inteligence na otázky ohledně financí a investování. Jak to dopadlo? Odpovědi najdete v mém novém videu :)))","20","80","2023-01-31T16:48:42.000Z"
"1620824841288056832","Petr Pikora","Jak v Pythonu naprogramovat umělou inteligenci?","0","0","2023-02-01T16:42:10.000Z"
"1620816612726132738","Lupa.cz","Podvodům s texty sepsanými umělou inteligencí má zamezit klasifikátor od OpenAI","100","0","2023-02-01T16:09:28.000Z"
"1620394109176528897","César de Nostredame"," technologická válka: "" představitelé vytváří novou formální politiku odmítnutí zasílání součástek  společnosti Huawei, která by zahrnovala položky na úrovni 5G, včetně položek 4G, Wifi 6 a 7, umělé inteligence a vysoce výkonných počítačů a cloudových položek.""","100","0","2023-01-31T12:10:35.000Z"
"1620789661538062336","Štefan Švec","@nguyentony_ objevil konečně OPRAVDOVOU umělou inteligenci.","20","80","2023-02-01T14:22:22.000Z"
"1620780717528743936","Vladimir Koutny","@DavidDnavratil Zásadní téma pro etiky zabývající se obecnou umělou inteligencí, ale i pro poučené laiky, kteří stále bagatelizují pokroky na tomto poli.","20","80","2023-02-01T13:46:50.000Z"
"1620778716413714434","🇺🇦 Jóža&Bóža 🇪🇺","@MartaWunderlova @MarekSlancik @kolarik_lukas Pokud chcete, aby pak tyto fotky viděl kromě původního adresáta ještě nějaký pracovník zodpovědný za prověřování médií nahlášených umělou inteligencí, tak nevím, co si o vás mám myslet.","100","0","2023-02-01T13:38:53.000Z"
"1620754390763319297","František Vávra","@StandaAnkap @debatni_denik Někdk veme tvůj xicht a přes deep fake umělou inteligenci s tebou vytvoří ""porno"", kterým tě pak může poškodit nebo i vydírat. Zajímalo by mě co na to ankap a duševní vlastnictví.","100","0","2023-02-01T12:02:13.000Z"
"1620739231042641922","FeedIT.cz","Téměř 80 % organizací poskytujících služby v terénu využívá umělou inteligenci","20","80","2023-02-01T11:01:59.000Z"
"1620701348403744768","Bulanci","Nový balík map je venku. Nová mapa je nejen ke každému prostředí a velikosti podle počtu hráčů, ale už si můžete zahrát boj na vlajky také v továrně nebo na diskotéce. Umělou inteligenci jsme zase o něco vylepšili, tak se nebojte jim provětrat peříčka   ","20","80","2023-02-01T08:31:27.000Z"
"1620700358757724161","Jan Kubita","Hraju si zase s umělou inteligencí, tentokrát je to  a tu jsem požádal, aby za mě napsala komentář k výsledkům prezidentské volby. A tady to je: 1/7","0","100","2023-02-01T08:27:31.000Z"
"1620695371801403392","Root.cz","OpenAI vydává nástroj pro odhalování textů napsaných umělou inteligencí","20","80","2023-02-01T08:07:42.000Z"
"1620692648335142914","Radim Hasalík","Kolega z oboru otestoval umělou inteligenci pro reklamní kampaně ve vyhledávačích. Zatím to nedopadlo slavně.","100","0","2023-02-01T07:56:53.000Z"
"1620684010597777410","NKC gender & science","Kristina Jarůšková aplikuje umělou inteligenci ve výzkumu částicové fyziky a stojí za vývojem klíčového modelu, který se používá při simulacích interakcí v urychlovači částic v CERNu. Patří mimo jiné mezi osobnosti Forbesu z výběru 30 pod 30: ","20","80","2023-02-01T07:22:33.000Z"
